+-------------+----------+-------------------+---------+--------+-----------------+---------+------------+---------+-------------------+
|TransactionID|CustomerID|               Date|   Amount|Currency|  TransactionType|   Status|Counterparty| Location|          Timestamp|
|      TXN9453|   CUST029|2024-02-07 00:00:00| 29419.46|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-07 00:00:00|
|      TXN5674|   CUST018|2024-02-13 00:00:00|  8630.39|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-13 00:00:00|
|      TXN4433|   CUST024|2024-02-03 00:00:00| -6737.11|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-03 00:00:00|
|      TXN7063|   CUST019|2024-02-14 00:00:00|  7120.65|     INR|Transfer Received|Completed|     CUST028|     Pune|2024-02-14 00:00:00|
|      TXN1288|   CUST004|2024-02-11 00:00:00| 28761.65|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-11 00:00:00|
|      TXN5517|   CUST034|2024-02-18 00:00:00| 20991.74|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-18 00:00:00|
|      TXN8807|   CUST045|2024-02-14 00:00:00| 37610.77|     INR|          Deposit|Completed|        Bank|  Kolkata|2024-02-14 00:00:00|
|      TXN6640|   CUST034|2024-02-23 00:00:00|  -341.29|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-23 00:00:00|
|      TXN1250|   CUST011|2024-02-08 00:00:00|-30286.29|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-08 00:00:00|
|      TXN9509|   CUST031|2024-02-19 00:00:00| 10696.54|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-19 00:00:00|
|      TXN1411|   CUST041|2024-02-14 00:00:00|-45112.64|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-14 00:00:00|
|      TXN5997|   CUST032|2024-02-17 00:00:00|-26248.37|     INR|    Transfer Sent|Completed|        Bank|  Chennai|2024-02-17 00:00:00|
|      TXN5718|   CUST015|2024-02-06 00:00:00|-23669.22|     INR|       Withdrawal|Completed|     CUST019|   Jaipur|2024-02-06 00:00:00|
|      TXN5555|   CUST020|2024-02-13 00:00:00|  1867.48|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-13 00:00:00|
|      TXN1011|   CUST018|2024-02-07 00:00:00|-14922.21|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-07 00:00:00|
|      TXN8858|   CUST031|2024-02-24 00:00:00|  -199.95|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-24 00:00:00|
|      TXN6171|   CUST003|2024-02-06 00:00:00|-46182.19|     INR|    Transfer Sent|Completed|     CUST003|  Chennai|2024-02-06 00:00:00|
|      TXN1898|   CUST006|2024-02-06 00:00:00| -23457.7|     INR|    Transfer Sent|Completed|     CUST012|   Mumbai|2024-02-06 00:00:00|
|      TXN5749|   CUST048|2024-02-28 00:00:00| -4964.25|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-28 00:00:00|
|      TXN3628|   CUST001|2024-02-08 00:00:00| 21038.22|     INR|Transfer Received|Completed|        Bank|     Pune|2024-02-08 00:00:00|
|      TXN2920|   CUST024|2024-02-16 00:00:00|-18082.22|     INR|       Withdrawal|Completed|         ATM|  Lucknow|2024-02-16 00:00:00|
|      TXN4780|   CUST009|2024-02-17 00:00:00|-47464.25|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-17 00:00:00|
|      TXN4491|   CUST007|2024-02-11 00:00:00| 47396.63|     INR|          Deposit|Completed|         ATM|  Lucknow|2024-02-11 00:00:00|
|      TXN7697|   CUST033|2024-02-04 00:00:00| 32563.61|     INR|          Deposit|Completed|     CUST040|    Delhi|2024-02-04 00:00:00|
|      TXN1692|   CUST037|2024-02-03 00:00:00|  8075.37|     INR|Transfer Received|Completed|         ATM|Ahmedabad|2024-02-03 00:00:00|
|      TXN5257|   CUST017|2024-02-20 00:00:00|-10494.83|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-20 00:00:00|
|      TXN1507|   CUST030|2024-02-23 00:00:00| 24524.72|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-23 00:00:00|
|      TXN4073|   CUST005|2024-02-25 00:00:00| 21595.36|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-25 00:00:00|
|      TXN7938|   CUST028|2024-02-28 00:00:00|-46137.31|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-28 00:00:00|
|      TXN9591|   CUST033|2024-02-08 00:00:00| -23785.4|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-08 00:00:00|
|      TXN6779|   CUST010|2024-02-28 00:00:00|-24027.02|     INR|       Withdrawal|Completed|     CUST005|    Delhi|2024-02-28 00:00:00|
|      TXN8662|   CUST006|2024-02-27 00:00:00|-27733.16|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-27 00:00:00|
|      TXN7185|   CUST029|2024-02-18 00:00:00| -34832.4|     INR|       Withdrawal|Completed|         ATM|Hyderabad|2024-02-18 00:00:00|
|      TXN4128|   CUST033|2024-02-16 00:00:00| 38481.54|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-16 00:00:00|
|      TXN4994|   CUST009|2024-02-07 00:00:00|-11770.24|     INR|       Withdrawal|Completed|         ATM|  Lucknow|2024-02-07 00:00:00|
|      TXN5785|   CUST038|2024-02-11 00:00:00| -8068.18|     INR|       Withdrawal|Completed|         ATM|    Delhi|2024-02-11 00:00:00|
|      TXN7786|   CUST021|2024-02-07 00:00:00|-43863.43|     INR|       Withdrawal|Completed|     CUST015|Ahmedabad|2024-02-07 00:00:00|
|      TXN4170|   CUST008|2024-02-25 00:00:00|  2433.44|     INR|          Deposit|Completed|     CUST029|  Chennai|2024-02-25 00:00:00|
|      TXN5663|   CUST031|2024-02-02 00:00:00|-24629.24|     INR|    Transfer Sent|Completed|        Bank|   Jaipur|2024-02-02 00:00:00|
|      TXN8507|   CUST017|2024-02-26 00:00:00|   836.36|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-26 00:00:00|
|      TXN7868|   CUST006|2024-02-20 00:00:00|-25008.32|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-20 00:00:00|
|      TXN4208|   CUST009|2024-02-01 00:00:00| -3375.77|     INR|    Transfer Sent|Completed|     CUST033|    Delhi|2024-02-01 00:00:00|
|      TXN2597|   CUST031|2024-02-21 00:00:00|-10969.02|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-21 00:00:00|
|      TXN8601|   CUST039|2024-02-24 00:00:00| 42848.75|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-24 00:00:00|
|      TXN2020|   CUST032|2024-02-14 00:00:00|-49779.26|     INR|       Withdrawal|Completed|         ATM|Hyderabad|2024-02-14 00:00:00|
|      TXN6527|   CUST025|2024-02-14 00:00:00| 46877.78|     INR|          Deposit|Completed|        Bank|  Lucknow|2024-02-14 00:00:00|
|      TXN4282|   CUST046|2024-02-05 00:00:00| -6536.17|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-05 00:00:00|
|      TXN1969|   CUST028|2024-02-12 00:00:00|  8278.25|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-12 00:00:00|
|      TXN4424|   CUST006|2024-02-10 00:00:00|  12523.2|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-10 00:00:00|
|      TXN9693|   CUST038|2024-02-06 00:00:00| 25199.33|     INR|          Deposit|Completed|         ATM|Ahmedabad|2024-02-06 00:00:00|
|      TXN9938|   CUST006|2024-02-11 00:00:00| 26126.63|     INR|Transfer Received|Completed|        Bank|  Chennai|2024-02-11 00:00:00|
|      TXN8288|   CUST016|2024-02-20 00:00:00| -24838.0|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-20 00:00:00|
|      TXN7573|   CUST041|2024-02-21 00:00:00|-19102.66|     INR|    Transfer Sent|Completed|     CUST020|     Pune|2024-02-21 00:00:00|
|      TXN2996|   CUST041|2024-02-01 00:00:00| 49887.95|     INR|          Deposit|Completed|        Bank|Hyderabad|2024-02-01 00:00:00|
|      TXN5858|   CUST034|2024-02-27 00:00:00| 29567.66|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-27 00:00:00|
|      TXN7238|   CUST020|2024-02-27 00:00:00|-36626.75|     INR|       Withdrawal|Completed|     CUST020|   Mumbai|2024-02-27 00:00:00|
|      TXN4560|   CUST019|2024-02-25 00:00:00|  1629.93|     INR|Transfer Received|Completed|         ATM|  Lucknow|2024-02-25 00:00:00|
|      TXN9831|   CUST034|2024-02-04 00:00:00| 42735.33|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-04 00:00:00|
|      TXN2542|   CUST039|2024-02-09 00:00:00|-17985.71|     INR|    Transfer Sent|Completed|     CUST034|Ahmedabad|2024-02-09 00:00:00|
|      TXN3309|   CUST028|2024-02-26 00:00:00|-44130.62|     INR|       Withdrawal|Completed|     CUST027|    Delhi|2024-02-26 00:00:00|
|      TXN2030|   CUST044|2024-02-05 00:00:00| 37699.78|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-05 00:00:00|
|      TXN2929|   CUST041|2024-02-25 00:00:00| 33037.63|     INR|          Deposit|Completed|        Bank|  Kolkata|2024-02-25 00:00:00|
|      TXN3048|   CUST016|2024-02-20 00:00:00|-22942.35|     INR|    Transfer Sent|Completed|     CUST040|Bangalore|2024-02-20 00:00:00|
|      TXN6606|   CUST041|2024-02-21 00:00:00| 33282.55|     INR|          Deposit|Completed|     CUST018|Hyderabad|2024-02-21 00:00:00|
|      TXN2294|   CUST043|2024-02-06 00:00:00|-43881.48|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-06 00:00:00|
|      TXN6753|   CUST002|2024-02-12 00:00:00|-39590.52|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-12 00:00:00|
|      TXN7839|   CUST034|2024-02-27 00:00:00|  19577.2|     INR|          Deposit|Completed|        Bank|  Lucknow|2024-02-27 00:00:00|
|      TXN7553|   CUST005|2024-02-12 00:00:00|  7120.51|     INR|          Deposit|Completed|     CUST020|  Chennai|2024-02-12 00:00:00|
|      TXN5591|   CUST045|2024-02-14 00:00:00|-27040.79|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-14 00:00:00|
|      TXN9701|   CUST018|2024-02-20 00:00:00| 45197.62|     INR|          Deposit|Completed|     CUST043|   Mumbai|2024-02-20 00:00:00|
|      TXN3820|   CUST006|2024-02-17 00:00:00| 22149.19|     INR|Transfer Received|Completed|         ATM|Hyderabad|2024-02-17 00:00:00|
|      TXN8417|   CUST024|2024-02-11 00:00:00|  3269.01|     INR|Transfer Received|Completed|         ATM|Hyderabad|2024-02-11 00:00:00|
|      TXN5923|   CUST022|2024-02-15 00:00:00| -3958.92|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-15 00:00:00|
|      TXN4079|   CUST020|2024-02-09 00:00:00|-26734.87|     INR|    Transfer Sent|Completed|        Bank|    Delhi|2024-02-09 00:00:00|
|      TXN2931|   CUST007|2024-02-05 00:00:00|-25633.47|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-05 00:00:00|
|      TXN8065|   CUST010|2024-02-09 00:00:00|-40817.35|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-09 00:00:00|
|      TXN8141|   CUST046|2024-02-14 00:00:00| 39888.24|     INR|          Deposit|Completed|     CUST040|     Pune|2024-02-14 00:00:00|
|      TXN4467|   CUST030|2024-02-24 00:00:00|-21179.15|     INR|    Transfer Sent|Completed|        Bank|   Jaipur|2024-02-24 00:00:00|
|      TXN2746|   CUST026|2024-02-26 00:00:00| 45865.96|     INR|Transfer Received|Completed|     CUST015|Hyderabad|2024-02-26 00:00:00|
|      TXN9624|   CUST034|2024-02-15 00:00:00| -7961.57|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-15 00:00:00|
|      TXN9280|   CUST022|2024-02-10 00:00:00|-11853.41|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-10 00:00:00|
|      TXN8431|   CUST026|2024-02-13 00:00:00|-29181.24|     INR|    Transfer Sent|Completed|     CUST004|   Jaipur|2024-02-13 00:00:00|
|      TXN3042|   CUST041|2024-02-24 00:00:00|-45490.95|     INR|       Withdrawal|Completed|        Bank|   Jaipur|2024-02-24 00:00:00|
|      TXN6505|   CUST005|2024-02-01 00:00:00|-18963.15|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-01 00:00:00|
|      TXN5149|   CUST021|2024-02-13 00:00:00|-27272.22|     INR|    Transfer Sent|Completed|     CUST045|   Mumbai|2024-02-13 00:00:00|
|      TXN8783|   CUST021|2024-02-28 00:00:00|  4539.95|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-28 00:00:00|
|      TXN8276|   CUST031|2024-02-02 00:00:00|-19386.35|     INR|    Transfer Sent|Completed|     CUST004|   Jaipur|2024-02-02 00:00:00|
|      TXN5921|   CUST046|2024-02-14 00:00:00|-10692.82|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-14 00:00:00|
|      TXN7542|   CUST043|2024-02-05 00:00:00|-21225.94|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-05 00:00:00|
|      TXN9051|   CUST028|2024-02-27 00:00:00|-38628.18|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-27 00:00:00|
|      TXN5027|   CUST048|2024-02-03 00:00:00| 21896.68|     INR|          Deposit|Completed|        Bank|  Lucknow|2024-02-03 00:00:00|
|      TXN6843|   CUST024|2024-02-25 00:00:00|   2888.1|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-25 00:00:00|
|      TXN9058|   CUST010|2024-02-18 00:00:00|-37017.14|     INR|    Transfer Sent|Completed|        Bank|  Chennai|2024-02-18 00:00:00|
|      TXN7992|   CUST032|2024-02-25 00:00:00|-42038.17|     INR|       Withdrawal|Completed|     CUST021|   Mumbai|2024-02-25 00:00:00|
|      TXN2193|   CUST012|2024-02-02 00:00:00|  1459.54|     INR|Transfer Received|Completed|         ATM|  Lucknow|2024-02-02 00:00:00|
|      TXN2273|   CUST032|2024-02-25 00:00:00| 24699.38|     INR|          Deposit|Completed|     CUST010|  Lucknow|2024-02-25 00:00:00|
|      TXN5579|   CUST024|2024-02-24 00:00:00| -30651.9|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-24 00:00:00|
|      TXN4523|   CUST017|2024-02-23 00:00:00|-38665.63|     INR|    Transfer Sent|Completed|        Bank|Hyderabad|2024-02-23 00:00:00|
|      TXN6950|   CUST047|2024-02-11 00:00:00| 39045.25|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-11 00:00:00|
|      TXN4986|   CUST006|2024-02-25 00:00:00|  1644.36|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-25 00:00:00|
|      TXN5295|   CUST029|2024-02-18 00:00:00| -3573.68|     INR|    Transfer Sent|Completed|     CUST028|   Mumbai|2024-02-18 00:00:00|
|      TXN8848|   CUST049|2024-02-22 00:00:00|-41102.17|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-22 00:00:00|
|      TXN4425|   CUST035|2024-02-24 00:00:00|-29270.93|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-24 00:00:00|
|      TXN2795|   CUST048|2024-02-23 00:00:00|-29415.01|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-23 00:00:00|
|      TXN8384|   CUST049|2024-02-11 00:00:00| 35165.63|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-11 00:00:00|
|      TXN7190|   CUST047|2024-02-16 00:00:00|-37563.79|     INR|    Transfer Sent|Completed|     CUST041|   Jaipur|2024-02-16 00:00:00|
|      TXN4766|   CUST004|2024-02-12 00:00:00|-37018.04|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-12 00:00:00|
|      TXN5207|   CUST005|2024-02-22 00:00:00|-42021.79|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-22 00:00:00|
|      TXN7538|   CUST021|2024-02-15 00:00:00| -47040.6|     INR|       Withdrawal|Completed|     CUST033|   Mumbai|2024-02-15 00:00:00|
|      TXN6618|   CUST006|2024-02-17 00:00:00|-16347.61|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-17 00:00:00|
|      TXN8693|   CUST018|2024-02-28 00:00:00|-23210.99|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-28 00:00:00|
|      TXN4928|   CUST041|2024-02-20 00:00:00| 26999.86|     INR|          Deposit|Completed|     CUST033|Ahmedabad|2024-02-20 00:00:00|
|      TXN1331|   CUST028|2024-02-24 00:00:00|-22453.36|     INR|       Withdrawal|Completed|         ATM|    Delhi|2024-02-24 00:00:00|
|      TXN3333|   CUST025|2024-02-27 00:00:00| 35021.58|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-27 00:00:00|
|      TXN8150|   CUST021|2024-02-05 00:00:00| 11054.82|     INR|Transfer Received|Completed|     CUST009|     Pune|2024-02-05 00:00:00|
|      TXN8537|   CUST001|2024-02-01 00:00:00|-39278.69|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-01 00:00:00|
|      TXN8046|   CUST008|2024-02-26 00:00:00| -23761.9|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-26 00:00:00|
|      TXN8105|   CUST038|2024-02-27 00:00:00| 47294.85|     INR|Transfer Received|Completed|     CUST004|Bangalore|2024-02-27 00:00:00|
|      TXN3168|   CUST009|2024-02-16 00:00:00|-28176.89|     INR|       Withdrawal|Completed|     CUST034|  Kolkata|2024-02-16 00:00:00|
|      TXN1112|   CUST015|2024-02-11 00:00:00| 28285.76|     INR|Transfer Received|Completed|        Bank|     Pune|2024-02-11 00:00:00|
|      TXN3236|   CUST029|2024-02-17 00:00:00|  7708.87|     INR|Transfer Received|Completed|     CUST046|Ahmedabad|2024-02-17 00:00:00|
|      TXN4410|   CUST012|2024-02-17 00:00:00| 49971.48|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-17 00:00:00|
|      TXN2327|   CUST028|2024-02-14 00:00:00|-41045.23|     INR|    Transfer Sent|Completed|         ATM|    Delhi|2024-02-14 00:00:00|
|      TXN6007|   CUST028|2024-02-07 00:00:00|-40889.42|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-07 00:00:00|
|      TXN1574|   CUST024|2024-02-03 00:00:00|  49408.1|     INR|Transfer Received|Completed|     CUST046|  Kolkata|2024-02-03 00:00:00|
|      TXN2734|   CUST047|2024-02-04 00:00:00|-47020.08|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-04 00:00:00|
|      TXN3575|   CUST028|2024-02-26 00:00:00| 44548.71|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-26 00:00:00|
|      TXN1659|   CUST049|2024-02-24 00:00:00|-30458.47|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-24 00:00:00|
|      TXN3238|   CUST026|2024-02-01 00:00:00|  33632.1|     INR|Transfer Received|Completed|        Bank|  Kolkata|2024-02-01 00:00:00|
|      TXN8570|   CUST031|2024-02-20 00:00:00|-39344.49|     INR|       Withdrawal|Completed|     CUST011|  Lucknow|2024-02-20 00:00:00|
|      TXN6624|   CUST028|2024-02-15 00:00:00| 17193.83|     INR|Transfer Received|Completed|     CUST041|Hyderabad|2024-02-15 00:00:00|
|      TXN1899|   CUST048|2024-02-21 00:00:00| 18685.21|     INR|Transfer Received|Completed|         ATM|  Kolkata|2024-02-21 00:00:00|
|      TXN4293|   CUST050|2024-02-08 00:00:00| 29461.34|     INR|          Deposit|Completed|        Bank|     Pune|2024-02-08 00:00:00|
|      TXN7626|   CUST019|2024-02-18 00:00:00| 23219.15|     INR|Transfer Received|Completed|     CUST042|  Lucknow|2024-02-18 00:00:00|
|      TXN7963|   CUST032|2024-02-03 00:00:00|-43167.17|     INR|    Transfer Sent|Completed|        Bank|Ahmedabad|2024-02-03 00:00:00|
|      TXN7396|   CUST039|2024-02-14 00:00:00| 42798.33|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-14 00:00:00|
|      TXN6159|   CUST030|2024-02-01 00:00:00|-48951.49|     INR|    Transfer Sent|Completed|         ATM|  Kolkata|2024-02-01 00:00:00|
|      TXN4534|   CUST023|2024-02-14 00:00:00| 16743.91|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-14 00:00:00|
|      TXN6607|   CUST017|2024-02-13 00:00:00| 20708.96|     INR|          Deposit|Completed|     CUST029|   Mumbai|2024-02-13 00:00:00|
|      TXN2363|   CUST028|2024-02-04 00:00:00|-38672.91|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-04 00:00:00|
|      TXN3581|   CUST026|2024-02-13 00:00:00|  5571.57|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-13 00:00:00|
|      TXN7674|   CUST017|2024-02-06 00:00:00| -5086.73|     INR|       Withdrawal|Completed|        Bank|Bangalore|2024-02-06 00:00:00|
|      TXN7402|   CUST019|2024-02-09 00:00:00|  29501.5|     INR|Transfer Received|Completed|         ATM|  Chennai|2024-02-09 00:00:00|
|      TXN6157|   CUST014|2024-02-07 00:00:00| 43744.52|     INR|Transfer Received|Completed|     CUST047|   Jaipur|2024-02-07 00:00:00|
|      TXN5763|   CUST029|2024-02-01 00:00:00|-24910.06|     INR|       Withdrawal|Completed|     CUST017|   Jaipur|2024-02-01 00:00:00|
|      TXN6719|   CUST044|2024-02-08 00:00:00|  6706.33|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-08 00:00:00|
|      TXN4012|   CUST011|2024-02-16 00:00:00| 34472.59|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-16 00:00:00|
|      TXN8827|   CUST012|2024-02-24 00:00:00|  45650.4|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-24 00:00:00|
|      TXN8814|   CUST007|2024-02-11 00:00:00|-39259.08|     INR|       Withdrawal|Completed|     CUST041|Bangalore|2024-02-11 00:00:00|
|      TXN4495|   CUST004|2024-02-26 00:00:00|  33594.8|     INR|Transfer Received|Completed|     CUST048|  Lucknow|2024-02-26 00:00:00|
|      TXN8214|   CUST024|2024-02-12 00:00:00|-46301.51|     INR|    Transfer Sent|Completed|         ATM|   Jaipur|2024-02-12 00:00:00|
|      TXN6173|   CUST040|2024-02-24 00:00:00|-37096.65|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-24 00:00:00|
|      TXN2032|   CUST019|2024-02-27 00:00:00|-23896.57|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-27 00:00:00|
|      TXN3020|   CUST010|2024-02-26 00:00:00| 15170.52|     INR|          Deposit|Completed|        Bank|   Mumbai|2024-02-26 00:00:00|
|      TXN7943|   CUST018|2024-02-10 00:00:00| -3858.58|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-10 00:00:00|
|      TXN9137|   CUST010|2024-02-28 00:00:00|-10027.79|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-28 00:00:00|
|      TXN1050|   CUST035|2024-02-26 00:00:00|-20404.86|     INR|       Withdrawal|Completed|         ATM|   Mumbai|2024-02-26 00:00:00|
|      TXN3111|   CUST023|2024-02-19 00:00:00|-17751.77|     INR|       Withdrawal|Completed|     CUST022|  Kolkata|2024-02-19 00:00:00|
|      TXN6867|   CUST009|2024-02-15 00:00:00| -30006.9|     INR|       Withdrawal|Completed|     CUST024|Bangalore|2024-02-15 00:00:00|
|      TXN3625|   CUST028|2024-02-26 00:00:00|-10494.08|     INR|    Transfer Sent|Completed|         ATM|  Chennai|2024-02-26 00:00:00|
|      TXN9450|   CUST017|2024-02-28 00:00:00|-11304.59|     INR|    Transfer Sent|Completed|         ATM|  Kolkata|2024-02-28 00:00:00|
|      TXN9790|   CUST018|2024-02-25 00:00:00| 23904.86|     INR|          Deposit|Completed|        Bank|    Delhi|2024-02-25 00:00:00|
|      TXN9011|   CUST035|2024-02-01 00:00:00| -8779.23|     INR|    Transfer Sent|Completed|         ATM|   Mumbai|2024-02-01 00:00:00|
|      TXN1425|   CUST010|2024-02-08 00:00:00|-10039.96|     INR|    Transfer Sent|Completed|         ATM|   Mumbai|2024-02-08 00:00:00|
|      TXN6617|   CUST020|2024-02-21 00:00:00| 49152.17|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-21 00:00:00|
|      TXN6539|   CUST049|2024-02-09 00:00:00| 18141.32|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-09 00:00:00|
|      TXN4353|   CUST034|2024-02-18 00:00:00|  2823.43|     INR|Transfer Received|Completed|     CUST007|     Pune|2024-02-18 00:00:00|
|      TXN4099|   CUST005|2024-02-22 00:00:00| 36471.84|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-22 00:00:00|
|      TXN3920|   CUST042|2024-02-22 00:00:00| 21483.12|     INR|Transfer Received|Completed|     CUST024|   Jaipur|2024-02-22 00:00:00|
|      TXN5526|   CUST049|2024-02-12 00:00:00|-11380.29|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-12 00:00:00|
|      TXN9292|   CUST029|2024-02-17 00:00:00| 33657.94|     INR|          Deposit|Completed|        Bank|  Chennai|2024-02-17 00:00:00|
|      TXN9853|   CUST025|2024-02-22 00:00:00| 43509.64|     INR|Transfer Received|Completed|        Bank|Bangalore|2024-02-22 00:00:00|
|      TXN3723|   CUST006|2024-02-20 00:00:00|-32328.71|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-20 00:00:00|
|      TXN3513|   CUST020|2024-02-28 00:00:00| 22172.86|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-28 00:00:00|
|      TXN1437|   CUST030|2024-02-01 00:00:00|-29256.88|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-01 00:00:00|
|      TXN7975|   CUST009|2024-02-18 00:00:00| 16904.97|     INR|Transfer Received|Completed|     CUST031|Ahmedabad|2024-02-18 00:00:00|
|      TXN9001|   CUST033|2024-02-02 00:00:00|  1445.65|     INR|Transfer Received|Completed|     CUST048|Hyderabad|2024-02-02 00:00:00|
|      TXN5301|   CUST017|2024-02-06 00:00:00|-29172.21|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-06 00:00:00|
|      TXN4516|   CUST042|2024-02-16 00:00:00|-27284.45|     INR|       Withdrawal|Completed|        Bank|   Jaipur|2024-02-16 00:00:00|
|      TXN7917|   CUST048|2024-02-20 00:00:00|-24180.44|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-20 00:00:00|
|      TXN3138|   CUST014|2024-02-04 00:00:00|   2884.2|     INR|Transfer Received|Completed|     CUST042|  Lucknow|2024-02-04 00:00:00|
|      TXN4909|   CUST037|2024-02-12 00:00:00| 14318.19|     INR|          Deposit|Completed|        Bank|     Pune|2024-02-12 00:00:00|
|      TXN3343|   CUST028|2024-02-12 00:00:00|-21694.25|     INR|       Withdrawal|Completed|     CUST013|    Delhi|2024-02-12 00:00:00|
|      TXN7197|   CUST017|2024-02-04 00:00:00|-23319.14|     INR|       Withdrawal|Completed|     CUST040|  Kolkata|2024-02-04 00:00:00|
|      TXN4293|   CUST029|2024-02-15 00:00:00| 26610.63|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-15 00:00:00|
|      TXN9937|   CUST024|2024-02-26 00:00:00| 45869.51|     INR|          Deposit|Completed|     CUST038|Hyderabad|2024-02-26 00:00:00|
